link;endereco;rua;bairro;regiao;bairro_cidade;regiao_cidade;cidade;estado;area;quartos;suites;banheiros;vagas;elevador;metro_trem;condominio;iptu;valor;tipo;loc;point;tipo_Apartamento;tipo_Casa;cidade_BeloHorizonte;cidade_RioDeJaneiro;cidade_SaoPaulo
https://www.quintoandar.com.br/imovel/893309053/comprar;Avenida Celso Garcia, Tatuapé, São Paulo;Avenida Celso Garcia;TATUAPE;REGIAO LESTE;BAIRRO TATUAPE, SAO PAULO, SAO PAULO, BRASIL;REGIAO LESTE, SAO PAULO, SAO PAULO, BRASIL;São Paulo;SAO PAULO;75;3;1;2;1;1;0;430;528.0;480000.0;Apartamento;;(-23.532865359781844, -46.50337594678687, 0.0);1;0;0;0;1
https://www.quintoandar.com.br/imovel/893346450/comprar;Rua Retiro, Tatuapé, São Paulo;Rua Retiro;TATUAPE;REGIAO LESTE;BAIRRO TATUAPE, SAO PAULO, SAO PAULO, BRASIL;REGIAO LESTE, SAO PAULO, SAO PAULO, BRASIL;São Paulo;SAO PAULO;69;3;1;1;1;1;0;460;1200.0;477000.0;Apartamento;;(-23.532865359781844, -46.50337594678687, 0.0);1;0;0;0;1
https://www.quintoandar.com.br/imovel/893335967/comprar;Avenida Celso Garcia, Tatuapé, São Paulo;Avenida Celso Garcia;TATUAPE;REGIAO LESTE;BAIRRO TATUAPE, SAO PAULO, SAO PAULO, BRASIL;REGIAO LESTE, SAO PAULO, SAO PAULO, BRASIL;São Paulo;SAO PAULO;78;2;1;2;2;1;1;800;2208.0;750000.0;Apartamento;;(-23.532865359781844, -46.50337594678687, 0.0);1;0;0;0;1
https://www.quintoandar.com.br/imovel/893315179/comprar;Rua Antônio Mota, Tatuapé, São Paulo;Rua Antônio Mota;TATUAPE;REGIAO LESTE;BAIRRO TATUAPE, SAO PAULO, SAO PAULO, BRASIL;REGIAO LESTE, SAO PAULO, SAO PAULO, BRASIL;São Paulo;SAO PAULO;50;2;0;1;0;0;1;160;1596.0;310000.0;Apartamento;;(-23.532865359781844, -46.50337594678687, 0.0);1;0;0;0;1
https://www.quintoandar.com.br/imovel/893308374/comprar;Rua Caetano de Campos, Tatuapé, São Paulo;Rua Caetano de Campos;TATUAPE;REGIAO LESTE;BAIRRO TATUAPE, SAO PAULO, SAO PAULO, BRASIL;REGIAO LESTE, SAO PAULO, SAO PAULO, BRASIL;São Paulo;SAO PAULO;50;2;0;1;1;1;0;490;120.0;318000.0;Apartamento;;(-23.532865359781844, -46.50337594678687, 0.0);1;0;0;0;1
https://www.quintoandar.com.br/imovel/893306854/comprar;Estrada Velha da Penha, Tatuapé, São Paulo;Estrada Velha da Penha;TATUAPE;REGIAO LESTE;BAIRRO TATUAPE, SAO PAULO, SAO PAULO, BRASIL;REGIAO LESTE, SAO PAULO, SAO PAULO, BRASIL;São Paulo;SAO PAULO;63;3;0;1;1;1;0;376;288.0;325000.0;Apartamento;;(-23.532865359781844, -46.50337594678687, 0.0);1;0;0;0;1
https://www.quintoandar.com.br/imovel/893320018/comprar;Rua José Tavares Siqueira, Tatuapé, São Paulo;Rua José Tavares Siqueira;TATUAPE;REGIAO LESTE;BAIRRO TATUAPE, SAO PAULO, SAO PAULO, BRASIL;REGIAO LESTE, SAO PAULO, SAO PAULO, BRASIL;São Paulo;SAO PAULO;102;2;2;2;2;1;1;800;3108.0;1200000.0;Apartamento;;(-23.532865359781844, -46.50337594678687, 0.0);1;0;0;0;1
https://www.quintoandar.com.br/imovel/893381980/comprar;Rua Santa Catarina, Tatuapé, São Paulo;Rua Santa Catarina;TATUAPE;REGIAO LESTE;BAIRRO TATUAPE, SAO PAULO, SAO PAULO, BRASIL;REGIAO LESTE, SAO PAULO, SAO PAULO, BRASIL;São Paulo;SAO PAULO;74;3;1;2;2;0;1;440;1008.0;640000.0;Apartamento;;(-23.532865359781844, -46.50337594678687, 0.0);1;0;0;0;1
https://www.quintoandar.com.br/imovel/893387374/comprar;Rua São Bernardo, Tatuapé, São Paulo;Rua São Bernardo;TATUAPE;REGIAO LESTE;BAIRRO TATUAPE, SAO PAULO, SAO PAULO, BRASIL;REGIAO LESTE, SAO PAULO, SAO PAULO, BRASIL;São Paulo;SAO PAULO;47;2;0;1;1;1;0;290;600.0;450000.0;Apartamento;;(-23.532865359781844, -46.50337594678687, 0.0);1;0;0;0;1
https://www.quintoandar.com.br/imovel/893385897/comprar;Rua Itapura, Tatuapé, São Paulo;Rua Itapura;TATUAPE;REGIAO LESTE;BAIRRO TATUAPE, SAO PAULO, SAO PAULO, BRASIL;REGIAO LESTE, SAO PAULO, SAO PAULO, BRASIL;São Paulo;SAO PAULO;70;3;0;1;2;1;1;700;2900.0;580000.0;Apartamento;;(-23.532865359781844, -46.50337594678687, 0.0);1;0;0;0;1
https://www.quintoandar.com.br/imovel/893353631/comprar;Rua Adelino de Almeida Castilho, Tatuapé, São Paulo;Rua Adelino de Almeida Castilho;TATUAPE;REGIAO LESTE;BAIRRO TATUAPE, SAO PAULO, SAO PAULO, BRASIL;REGIAO LESTE, SAO PAULO, SAO PAULO, BRASIL;São Paulo;SAO PAULO;68;2;1;2;1;1;0;450;2900.0;580000.0;Apartamento;;(-23.532865359781844, -46.50337594678687, 0.0);1;0;0;0;1
https://www.quintoandar.com.br/imovel/893389234/comprar;Rua Emílio Mallet, Tatuapé, São Paulo;Rua Emílio Mallet;TATUAPE;REGIAO LESTE;BAIRRO TATUAPE, SAO PAULO, SAO PAULO, BRASIL;REGIAO LESTE, SAO PAULO, SAO PAULO, BRASIL;São Paulo;SAO PAULO;100;3;0;2;1;1;1;660;516.0;700000.0;Apartamento;;(-23.532865359781844, -46.50337594678687, 0.0);1;0;0;0;1
https://www.quintoandar.com.br/imovel/893388319/comprar;Estrada Velha da Penha, Tatuapé, São Paulo;Estrada Velha da Penha;TATUAPE;REGIAO LESTE;BAIRRO TATUAPE, SAO PAULO, SAO PAULO, BRASIL;REGIAO LESTE, SAO PAULO, SAO PAULO, BRASIL;São Paulo;SAO PAULO;75;2;0;1;2;0;0;0;132.0;495000.0;Casa;;(-23.532865359781844, -46.50337594678687, 0.0);0;1;0;0;1
https://www.quintoandar.com.br/imovel/893367511/comprar;Rua Jacirendi, Tatuapé, São Paulo;Rua Jacirendi;TATUAPE;REGIAO LESTE;BAIRRO TATUAPE, SAO PAULO, SAO PAULO, BRASIL;REGIAO LESTE, SAO PAULO, SAO PAULO, BRASIL;São Paulo;SAO PAULO;60;2;0;1;1;0;1;0;1356.0;400000.0;Casa;;(-23.532865359781844, -46.50337594678687, 0.0);0;1;0;0;1
https://www.quintoandar.com.br/imovel/893386640/comprar;Avenida Celso Garcia, Tatuapé, São Paulo;Avenida Celso Garcia;TATUAPE;REGIAO LESTE;BAIRRO TATUAPE, SAO PAULO, SAO PAULO, BRASIL;REGIAO LESTE, SAO PAULO, SAO PAULO, BRASIL;São Paulo;SAO PAULO;43;1;0;1;1;1;1;590;60.0;398000.0;Apartamento;;(-23.532865359781844, -46.50337594678687, 0.0);1;0;0;0;1
https://www.quintoandar.com.br/imovel/893372810/comprar;Rua Itapura, Tatuapé, São Paulo;Rua Itapura;TATUAPE;REGIAO LESTE;BAIRRO TATUAPE, SAO PAULO, SAO PAULO, BRASIL;REGIAO LESTE, SAO PAULO, SAO PAULO, BRASIL;São Paulo;SAO PAULO;68;3;0;1;1;0;0;700;1440.0;532000.0;Apartamento;;(-23.532865359781844, -46.50337594678687, 0.0);1;0;0;0;1
https://www.quintoandar.com.br/imovel/893365038/comprar;Rua Arnaldo Cintra, Tatuapé, São Paulo;Rua Arnaldo Cintra;TATUAPE;REGIAO LESTE;BAIRRO TATUAPE, SAO PAULO, SAO PAULO, BRASIL;REGIAO LESTE, SAO PAULO, SAO PAULO, BRASIL;São Paulo;SAO PAULO;49;2;0;1;1;0;0;350;1296.0;350000.0;Apartamento;;(-23.532865359781844, -46.50337594678687, 0.0);1;0;0;0;1
https://www.quintoandar.com.br/imovel/893359970/comprar;Rua Heitor Bariani, Tatuapé, São Paulo;Rua Heitor Bariani;TATUAPE;REGIAO LESTE;BAIRRO TATUAPE, SAO PAULO, SAO PAULO, BRASIL;REGIAO LESTE, SAO PAULO, SAO PAULO, BRASIL;São Paulo;SAO PAULO;198;3;1;4;2;0;1;0;4990.0;998000.0;Casa;;(-23.532865359781844, -46.50337594678687, 0.0);0;1;0;0;1
https://www.quintoandar.com.br/imovel/893377480/comprar;Rua Florentino Capelozza, Tatuapé, São Paulo;Rua Florentino Capelozza;TATUAPE;REGIAO LESTE;BAIRRO TATUAPE, SAO PAULO, SAO PAULO, BRASIL;REGIAO LESTE, SAO PAULO, SAO PAULO, BRASIL;São Paulo;SAO PAULO;100;2;1;3;1;0;1;0;372.0;630000.0;Casa;;(-23.532865359781844, -46.50337594678687, 0.0);0;1;0;0;1
https://www.quintoandar.com.br/imovel/893363511/comprar;Rua Ivaí, Tatuapé, São Paulo;Rua Ivaí;TATUAPE;REGIAO LESTE;BAIRRO TATUAPE, SAO PAULO, SAO PAULO, BRASIL;REGIAO LESTE, SAO PAULO, SAO PAULO, BRASIL;São Paulo;SAO PAULO;69;2;0;2;1;0;1;714;108.0;400000.0;Apartamento;;(-23.532865359781844, -46.50337594678687, 0.0);1;0;0;0;1
https://www.quintoandar.com.br/imovel/893356302/comprar;Rua Coronel Gustavo Santiago, Tatuapé, São Paulo;Rua Coronel Gustavo Santiago;TATUAPE;REGIAO LESTE;BAIRRO TATUAPE, SAO PAULO, SAO PAULO, BRASIL;REGIAO LESTE, SAO PAULO, SAO PAULO, BRASIL;São Paulo;SAO PAULO;54;2;0;1;1;1;1;360;36.0;500000.0;Apartamento;;(-23.532865359781844, -46.50337594678687, 0.0);1;0;0;0;1
https://www.quintoandar.com.br/imovel/893350708/comprar;Rua Cantagalo, Tatuapé, São Paulo;Rua Cantagalo;TATUAPE;REGIAO LESTE;BAIRRO TATUAPE, SAO PAULO, SAO PAULO, BRASIL;REGIAO LESTE, SAO PAULO, SAO PAULO, BRASIL;São Paulo;SAO PAULO;87;4;2;3;2;1;1;1000;3000.0;670000.0;Apartamento;;(-23.532865359781844, -46.50337594678687, 0.0);1;0;0;0;1
https://www.quintoandar.com.br/imovel/893386385/comprar;Rua João Penteado, Tatuapé, São Paulo;Rua João Penteado;TATUAPE;REGIAO LESTE;BAIRRO TATUAPE, SAO PAULO, SAO PAULO, BRASIL;REGIAO LESTE, SAO PAULO, SAO PAULO, BRASIL;São Paulo;SAO PAULO;110;3;1;2;2;0;0;0;2280.0;750000.0;Casa;;(-23.532865359781844, -46.50337594678687, 0.0);0;1;0;0;1
https://www.quintoandar.com.br/imovel/893372022/comprar;Rua Serra do Japi, Tatuapé, São Paulo;Rua Serra do Japi;TATUAPE;REGIAO LESTE;BAIRRO TATUAPE, SAO PAULO, SAO PAULO, BRASIL;REGIAO LESTE, SAO PAULO, SAO PAULO, BRASIL;São Paulo;SAO PAULO;72;3;1;2;2;0;1;550;2508.0;665000.0;Apartamento;;(-23.532865359781844, -46.50337594678687, 0.0);1;0;0;0;1
https://www.quintoandar.com.br/imovel/893368230/comprar;Avenida Azevedo, Tatuapé, São Paulo;Avenida Azevedo;TATUAPE;REGIAO LESTE;BAIRRO TATUAPE, SAO PAULO, SAO PAULO, BRASIL;REGIAO LESTE, SAO PAULO, SAO PAULO, BRASIL;São Paulo;SAO PAULO;76;3;1;3;1;0;1;800;1548.0;600000.0;Apartamento;;(-23.532865359781844, -46.50337594678687, 0.0);1;0;0;0;1
https://www.quintoandar.com.br/imovel/893352467/comprar;Rua Adélino de Almeida Castilho, Tatuapé, São Paulo;Rua Adélino de Almeida Castilho;TATUAPE;REGIAO LESTE;BAIRRO TATUAPE, SAO PAULO, SAO PAULO, BRASIL;REGIAO LESTE, SAO PAULO, SAO PAULO, BRASIL;São Paulo;SAO PAULO;68;2;1;2;1;1;0;408;1488.0;510000.0;Apartamento;;(-23.532865359781844, -46.50337594678687, 0.0);1;0;0;0;1
https://www.quintoandar.com.br/imovel/893387067/comprar;Rua Tuiuti, Tatuapé, São Paulo;Rua Tuiuti;TATUAPE;REGIAO LESTE;BAIRRO TATUAPE, SAO PAULO, SAO PAULO, BRASIL;REGIAO LESTE, SAO PAULO, SAO PAULO, BRASIL;São Paulo;SAO PAULO;81;3;1;2;1;1;1;758;600.0;700000.0;Apartamento;;(-23.532865359781844, -46.50337594678687, 0.0);1;0;0;0;1
https://www.quintoandar.com.br/imovel/893375230/comprar;Rua Melo Peixoto, Tatuapé, São Paulo;Rua Melo Peixoto;TATUAPE;REGIAO LESTE;BAIRRO TATUAPE, SAO PAULO, SAO PAULO, BRASIL;REGIAO LESTE, SAO PAULO, SAO PAULO, BRASIL;São Paulo;SAO PAULO;50;2;0;1;1;0;1;495;84.0;340000.0;Apartamento;;(-23.532865359781844, -46.50337594678687, 0.0);1;0;0;0;1
https://www.quintoandar.com.br/imovel/893370946/comprar;Rua São Jorge, Tatuapé, São Paulo;Rua São Jorge;TATUAPE;REGIAO LESTE;BAIRRO TATUAPE, SAO PAULO, SAO PAULO, BRASIL;REGIAO LESTE, SAO PAULO, SAO PAULO, BRASIL;São Paulo;SAO PAULO;65;2;0;1;1;1;1;600;2000.0;400000.0;Apartamento;;(-23.532865359781844, -46.50337594678687, 0.0);1;0;0;0;1
https://www.quintoandar.com.br/imovel/893365918/comprar;Rua Serra de Bragança, Tatuapé, São Paulo;Rua Serra de Bragança;TATUAPE;REGIAO LESTE;BAIRRO TATUAPE, SAO PAULO, SAO PAULO, BRASIL;REGIAO LESTE, SAO PAULO, SAO PAULO, BRASIL;São Paulo;SAO PAULO;67;3;0;1;1;0;1;627;1392.0;560000.0;Apartamento;;(-23.532865359781844, -46.50337594678687, 0.0);1;0;0;0;1
https://www.quintoandar.com.br/imovel/893367109/comprar;Rua Comendador Gil Pinheiro, Tatuapé, São Paulo;Rua Comendador Gil Pinheiro;TATUAPE;REGIAO LESTE;BAIRRO TATUAPE, SAO PAULO, SAO PAULO, BRASIL;REGIAO LESTE, SAO PAULO, SAO PAULO, BRASIL;São Paulo;SAO PAULO;59;3;0;1;1;1;1;420;504.0;415000.0;Apartamento;;(-23.532865359781844, -46.50337594678687, 0.0);1;0;0;0;1
https://www.quintoandar.com.br/imovel/893375006/comprar;Rua Antônio Macedo, Tatuapé, São Paulo;Rua Antônio Macedo;TATUAPE;REGIAO LESTE;BAIRRO TATUAPE, SAO PAULO, SAO PAULO, BRASIL;REGIAO LESTE, SAO PAULO, SAO PAULO, BRASIL;São Paulo;SAO PAULO;72;3;0;1;0;0;1;450;2275.0;455000.0;Apartamento;;(-23.532865359781844, -46.50337594678687, 0.0);1;0;0;0;1
https://www.quintoandar.com.br/imovel/893385657/comprar;Rua Cesário Galeno, Tatuapé, São Paulo;Rua Cesário Galeno;TATUAPE;REGIAO LESTE;BAIRRO TATUAPE, SAO PAULO, SAO PAULO, BRASIL;REGIAO LESTE, SAO PAULO, SAO PAULO, BRASIL;São Paulo;SAO PAULO;90;3;1;2;1;0;1;0;2592.0;410000.0;Casa;;(-23.532865359781844, -46.50337594678687, 0.0);0;1;0;0;1
https://www.quintoandar.com.br/imovel/893401048/comprar;Rua Cândido Vale, Tatuapé, São Paulo;Rua Cândido Vale;TATUAPE;REGIAO LESTE;BAIRRO TATUAPE, SAO PAULO, SAO PAULO, BRASIL;REGIAO LESTE, SAO PAULO, SAO PAULO, BRASIL;São Paulo;SAO PAULO;56;2;0;1;1;0;1;545;2597.0;519400.0;Apartamento;;(-23.532865359781844, -46.50337594678687, 0.0);1;0;0;0;1
https://www.quintoandar.com.br/imovel/893255382/comprar;Rua José Tavares Siqueira, Tatuapé, São Paulo;Rua José Tavares Siqueira;TATUAPE;REGIAO LESTE;BAIRRO TATUAPE, SAO PAULO, SAO PAULO, BRASIL;REGIAO LESTE, SAO PAULO, SAO PAULO, BRASIL;São Paulo;SAO PAULO;86;3;0;2;0;0;1;583;1900.0;380000.0;Apartamento;;(-23.532865359781844, -46.50337594678687, 0.0);1;0;0;0;1
https://www.quintoandar.com.br/imovel/893294284/comprar;Rua Doutor Alarico Silveira, Tatuapé, São Paulo;Rua Doutor Alarico Silveira;TATUAPE;REGIAO LESTE;BAIRRO TATUAPE, SAO PAULO, SAO PAULO, BRASIL;REGIAO LESTE, SAO PAULO, SAO PAULO, BRASIL;São Paulo;SAO PAULO;49;2;0;1;1;1;1;417;60.0;325000.0;Apartamento;;(-23.532865359781844, -46.50337594678687, 0.0);1;0;0;0;1
https://www.quintoandar.com.br/imovel/893293168/comprar;Rua Henrique Sertório, Tatuapé, São Paulo;Rua Henrique Sertório;TATUAPE;REGIAO LESTE;BAIRRO TATUAPE, SAO PAULO, SAO PAULO, BRASIL;REGIAO LESTE, SAO PAULO, SAO PAULO, BRASIL;São Paulo;SAO PAULO;73;1;0;1;2;1;1;1019;3732.0;650000.0;Apartamento;;(-23.532865359781844, -46.50337594678687, 0.0);1;0;0;0;1
https://www.quintoandar.com.br/imovel/893258937/comprar;Rua Filipe Camarão, Tatuapé, São Paulo;Rua Filipe Camarão;TATUAPE;REGIAO LESTE;BAIRRO TATUAPE, SAO PAULO, SAO PAULO, BRASIL;REGIAO LESTE, SAO PAULO, SAO PAULO, BRASIL;São Paulo;SAO PAULO;48;2;0;1;1;0;1;714;660.0;390000.0;Apartamento;;(-23.532865359781844, -46.50337594678687, 0.0);1;0;0;0;1
https://www.quintoandar.com.br/imovel/893260930/comprar;Rua Doutor Paulo David Albuquerque, Tatuapé, São Paulo;Rua Doutor Paulo David Albuquerque;TATUAPE;REGIAO LESTE;BAIRRO TATUAPE, SAO PAULO, SAO PAULO, BRASIL;REGIAO LESTE, SAO PAULO, SAO PAULO, BRASIL;São Paulo;SAO PAULO;125;3;0;2;1;0;1;0;3400.0;680000.0;Casa;;(-23.532865359781844, -46.50337594678687, 0.0);0;1;0;0;1
https://www.quintoandar.com.br/imovel/893251267/comprar;Rua Vilela, Tatuapé, São Paulo;Rua Vilela;TATUAPE;REGIAO LESTE;BAIRRO TATUAPE, SAO PAULO, SAO PAULO, BRASIL;REGIAO LESTE, SAO PAULO, SAO PAULO, BRASIL;São Paulo;SAO PAULO;85;3;1;2;2;0;1;630;4200.0;800000.0;Apartamento;;(-23.532865359781844, -46.50337594678687, 0.0);1;0;0;0;1
https://www.quintoandar.com.br/imovel/893299742/comprar;Rua Tuiuti, Tatuapé, São Paulo;Rua Tuiuti;TATUAPE;REGIAO LESTE;BAIRRO TATUAPE, SAO PAULO, SAO PAULO, BRASIL;REGIAO LESTE, SAO PAULO, SAO PAULO, BRASIL;São Paulo;SAO PAULO;57;2;0;1;1;1;1;645;1845.0;369000.0;Apartamento;;(-23.532865359781844, -46.50337594678687, 0.0);1;0;0;0;1
https://www.quintoandar.com.br/imovel/893286682/comprar;Rua Teixeira de Melo, Tatuapé, São Paulo;Rua Teixeira de Melo;TATUAPE;REGIAO LESTE;BAIRRO TATUAPE, SAO PAULO, SAO PAULO, BRASIL;REGIAO LESTE, SAO PAULO, SAO PAULO, BRASIL;São Paulo;SAO PAULO;77;3;1;2;2;1;1;600;3648.0;650000.0;Apartamento;;(-23.532865359781844, -46.50337594678687, 0.0);1;0;0;0;1
https://www.quintoandar.com.br/imovel/893282998/comprar;Avenida Condessa Elizabeth de Robiano, Tatuapé, São Paulo;Avenida Condessa Elizabeth de Robiano;TATUAPE;REGIAO LESTE;BAIRRO TATUAPE, SAO PAULO, SAO PAULO, BRASIL;REGIAO LESTE, SAO PAULO, SAO PAULO, BRASIL;São Paulo;SAO PAULO;64;2;0;2;3;0;0;0;2350.0;470000.0;Casa;;(-23.532865359781844, -46.50337594678687, 0.0);0;1;0;0;1
https://www.quintoandar.com.br/imovel/893293129/comprar;Rua Bom Sucesso, Tatuapé, São Paulo;Rua Bom Sucesso;TATUAPE;REGIAO LESTE;BAIRRO TATUAPE, SAO PAULO, SAO PAULO, BRASIL;REGIAO LESTE, SAO PAULO, SAO PAULO, BRASIL;São Paulo;SAO PAULO;37;2;0;1;0;0;1;100;1200.0;250000.0;Apartamento;;(-23.532865359781844, -46.50337594678687, 0.0);1;0;0;0;1
https://www.quintoandar.com.br/imovel/893294684/comprar;Rua Baguari, Tatuapé, São Paulo;Rua Baguari;TATUAPE;REGIAO LESTE;BAIRRO TATUAPE, SAO PAULO, SAO PAULO, BRASIL;REGIAO LESTE, SAO PAULO, SAO PAULO, BRASIL;São Paulo;SAO PAULO;46;2;0;1;1;1;1;480;2050.0;410000.0;Apartamento;;(-23.532865359781844, -46.50337594678687, 0.0);1;0;0;0;1
https://www.quintoandar.com.br/imovel/893260559/comprar;Rua Júlio Colaço, Tatuapé, São Paulo;Rua Júlio Colaço;TATUAPE;REGIAO LESTE;BAIRRO TATUAPE, SAO PAULO, SAO PAULO, BRASIL;REGIAO LESTE, SAO PAULO, SAO PAULO, BRASIL;São Paulo;SAO PAULO;58;2;0;1;2;0;1;640;480.0;350000.0;Apartamento;;(-23.532865359781844, -46.50337594678687, 0.0);1;0;0;0;1
https://www.quintoandar.com.br/imovel/893263794/comprar;Avenida Celso Garcia, Tatuapé, São Paulo;Avenida Celso Garcia;TATUAPE;REGIAO LESTE;BAIRRO TATUAPE, SAO PAULO, SAO PAULO, BRASIL;REGIAO LESTE, SAO PAULO, SAO PAULO, BRASIL;São Paulo;SAO PAULO;69;2;0;1;0;0;1;300;1050.0;210000.0;Apartamento;;(-23.532865359781844, -46.50337594678687, 0.0);1;0;0;0;1
https://www.quintoandar.com.br/imovel/893287936/comprar;Rua Santa Maria, Tatuapé, São Paulo;Rua Santa Maria;TATUAPE;REGIAO LESTE;BAIRRO TATUAPE, SAO PAULO, SAO PAULO, BRASIL;REGIAO LESTE, SAO PAULO, SAO PAULO, BRASIL;São Paulo;SAO PAULO;66;2;0;1;0;1;1;703;696.0;370000.0;Apartamento;;(-23.532865359781844, -46.50337594678687, 0.0);1;0;0;0;1
https://www.quintoandar.com.br/imovel/893252193/comprar;Rua Emílio Mallet, Tatuapé, São Paulo;Rua Emílio Mallet;TATUAPE;REGIAO LESTE;BAIRRO TATUAPE, SAO PAULO, SAO PAULO, BRASIL;REGIAO LESTE, SAO PAULO, SAO PAULO, BRASIL;São Paulo;SAO PAULO;74;2;0;2;1;1;1;644;1788.0;455000.0;Apartamento;;(-23.532865359781844, -46.50337594678687, 0.0);1;0;0;0;1
https://www.quintoandar.com.br/imovel/893255314/comprar;Avenida Conselheiro Carrão, Tatuapé, São Paulo;Avenida Conselheiro Carrão;TATUAPE;REGIAO LESTE;BAIRRO TATUAPE, SAO PAULO, SAO PAULO, BRASIL;REGIAO LESTE, SAO PAULO, SAO PAULO, BRASIL;São Paulo;SAO PAULO;50;2;0;1;1;0;0;600;36.0;350000.0;Apartamento;;(-23.532865359781844, -46.50337594678687, 0.0);1;0;0;0;1
https://www.quintoandar.com.br/imovel/893209371/comprar;Rua Diamante Preto, Tatuapé, São Paulo;Rua Diamante Preto;TATUAPE;REGIAO LESTE;BAIRRO TATUAPE, SAO PAULO, SAO PAULO, BRASIL;REGIAO LESTE, SAO PAULO, SAO PAULO, BRASIL;São Paulo;SAO PAULO;100;3;1;3;3;0;1;830;6000.0;850000.0;Apartamento;;(-23.532865359781844, -46.50337594678687, 0.0);1;0;0;0;1
https://www.quintoandar.com.br/imovel/893248987/comprar;Rua Martim Soares, Tatuapé, São Paulo;Rua Martim Soares;TATUAPE;REGIAO LESTE;BAIRRO TATUAPE, SAO PAULO, SAO PAULO, BRASIL;REGIAO LESTE, SAO PAULO, SAO PAULO, BRASIL;São Paulo;SAO PAULO;100;4;1;2;0;0;1;0;3150.0;630000.0;Casa;;(-23.532865359781844, -46.50337594678687, 0.0);0;1;0;0;1
https://www.quintoandar.com.br/imovel/893202364/comprar;Rua André Vidal, Tatuapé, São Paulo;Rua André Vidal;TATUAPE;REGIAO LESTE;BAIRRO TATUAPE, SAO PAULO, SAO PAULO, BRASIL;REGIAO LESTE, SAO PAULO, SAO PAULO, BRASIL;São Paulo;SAO PAULO;88;2;1;2;2;0;1;900;2928.0;895000.0;Apartamento;;(-23.532865359781844, -46.50337594678687, 0.0);1;0;0;0;1
https://www.quintoandar.com.br/imovel/893210384/comprar;Rua Tuiuti, Tatuapé, São Paulo;Rua Tuiuti;TATUAPE;REGIAO LESTE;BAIRRO TATUAPE, SAO PAULO, SAO PAULO, BRASIL;REGIAO LESTE, SAO PAULO, SAO PAULO, BRASIL;São Paulo;SAO PAULO;93;3;1;3;2;0;0;700;1800.0;830000.0;Apartamento;;(-23.532865359781844, -46.50337594678687, 0.0);1;0;0;0;1
https://www.quintoandar.com.br/imovel/893217484/comprar;Rua Emílio Mallet, Tatuapé, São Paulo;Rua Emílio Mallet;TATUAPE;REGIAO LESTE;BAIRRO TATUAPE, SAO PAULO, SAO PAULO, BRASIL;REGIAO LESTE, SAO PAULO, SAO PAULO, BRASIL;São Paulo;SAO PAULO;160;3;1;3;1;1;1;772;3120.0;750000.0;Apartamento;;(-23.532865359781844, -46.50337594678687, 0.0);1;0;0;0;1
https://www.quintoandar.com.br/imovel/893243048/comprar;Rua 7 de Outubro, Tatuapé, São Paulo;Rua 7 de Outubro;TATUAPE;REGIAO LESTE;BAIRRO TATUAPE, SAO PAULO, SAO PAULO, BRASIL;REGIAO LESTE, SAO PAULO, SAO PAULO, BRASIL;São Paulo;SAO PAULO;74;2;1;2;2;1;0;780;780.0;440000.0;Apartamento;;(-23.532865359781844, -46.50337594678687, 0.0);1;0;0;0;1
https://www.quintoandar.com.br/imovel/893240114/comprar;Rua Serra de Botucatu, Tatuapé, São Paulo;Rua Serra de Botucatu;TATUAPE;REGIAO LESTE;BAIRRO TATUAPE, SAO PAULO, SAO PAULO, BRASIL;REGIAO LESTE, SAO PAULO, SAO PAULO, BRASIL;São Paulo;SAO PAULO;47;1;0;1;0;0;1;125;1175.0;235000.0;Apartamento;;(-23.532865359781844, -46.50337594678687, 0.0);1;0;0;0;1
https://www.quintoandar.com.br/imovel/893224246/comprar;Rua Tuiuti, Tatuapé, São Paulo;Rua Tuiuti;TATUAPE;REGIAO LESTE;BAIRRO TATUAPE, SAO PAULO, SAO PAULO, BRASIL;REGIAO LESTE, SAO PAULO, SAO PAULO, BRASIL;São Paulo;SAO PAULO;80;3;1;2;2;0;0;967;2004.0;650000.0;Apartamento;;(-23.532865359781844, -46.50337594678687, 0.0);1;0;0;0;1
https://www.quintoandar.com.br/imovel/893249399/comprar;Rua Francisco Marengo, Tatuapé, São Paulo;Rua Francisco Marengo;TATUAPE;REGIAO LESTE;BAIRRO TATUAPE, SAO PAULO, SAO PAULO, BRASIL;REGIAO LESTE, SAO PAULO, SAO PAULO, BRASIL;São Paulo;SAO PAULO;53;2;0;1;1;0;1;626;552.0;470000.0;Apartamento;;(-23.532865359781844, -46.50337594678687, 0.0);1;0;0;0;1
https://www.quintoandar.com.br/imovel/893224945/comprar;Rua Filipe Camarão, Tatuapé, São Paulo;Rua Filipe Camarão;TATUAPE;REGIAO LESTE;BAIRRO TATUAPE, SAO PAULO, SAO PAULO, BRASIL;REGIAO LESTE, SAO PAULO, SAO PAULO, BRASIL;São Paulo;SAO PAULO;65;2;1;2;1;0;1;560;756.0;530000.0;Apartamento;;(-23.532865359781844, -46.50337594678687, 0.0);1;0;0;0;1
